id,row_id,month_year,from_period,to_period,state_board_id,port_board_id,data_table_type_id,commodity_id,ov_ul_if,ov_ul_ff,ov_l_if,ov_l_ff,ov_total,co_ul_if,co_ul_ff,co_l_if,co_l_ff,co_total,grand_total,status,comm_remarks,data_submitted_for_approval_on,approved_on,created_on,modified_on,created_by_user_id,updated_by_user_id,log_data_created_on
11104,66247,2022-11-01 00:00:00,,,5,88,1,35,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11105,66248,2022-11-01 00:00:00,,,5,88,1,36,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11106,66249,2022-11-01 00:00:00,,,5,88,1,37,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11107,66250,2022-11-01 00:00:00,,,5,88,1,38,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11108,66251,2022-11-01 00:00:00,,,5,88,1,39,0,73900,0,0,73900,0,0,0,0,0,73900,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11109,66252,2022-11-01 00:00:00,,,5,88,1,40,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11110,66253,2022-11-01 00:00:00,,,5,88,1,41,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11111,66254,2022-11-01 00:00:00,,,5,88,1,42,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11112,66255,2022-11-01 00:00:00,,,5,88,1,43,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11113,66259,2022-11-01 00:00:00,,,5,88,1,46,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11114,66256,2022-11-01 00:00:00,,,5,88,1,49,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11115,66257,2022-11-01 00:00:00,,,5,88,1,50,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 22:04:23,2022-12-05 22:06:38,2022-12-05 22:02:33,,143,,2022-12-05 22:06:38
11116,66007,2022-11-01 00:00:00,,,5,100,1,7,0,0,0,0,0,0,0,49303,0,49303,49303,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11117,66008,2022-11-01 00:00:00,,,5,100,1,8,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11118,66009,2022-11-01 00:00:00,,,5,100,1,9,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11119,66010,2022-11-01 00:00:00,,,5,100,1,10,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11120,66011,2022-11-01 00:00:00,,,5,100,1,11,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11121,66013,2022-11-01 00:00:00,,,5,100,1,14,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11122,66014,2022-11-01 00:00:00,,,5,100,1,15,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11123,66015,2022-11-01 00:00:00,,,5,100,1,16,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11124,66016,2022-11-01 00:00:00,,,5,100,1,17,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11125,66017,2022-11-01 00:00:00,,,5,100,1,18,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11126,66018,2022-11-01 00:00:00,,,5,100,1,19,0,355540,0,0,355540,0,0,0,0,0,355540,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11127,66028,2022-11-01 00:00:00,,,5,100,1,20,0,47,0,1577,1624,0,0,0,0,0,1624,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11128,66029,2022-11-01 00:00:00,,,5,100,1,21,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11129,66041,2022-11-01 00:00:00,,,5,100,1,22,0,17178,0,14472,31650,0,0,0,0,0,31650,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11130,66043,2022-11-01 00:00:00,,,5,100,1,23,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11131,66044,2022-11-01 00:00:00,,,5,100,1,24,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11132,66012,2022-11-01 00:00:00,,,5,100,1,25,0,342446,0,44003,386449,0,0,0,0,0,386449,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11133,66019,2022-11-01 00:00:00,,,5,100,1,26,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11134,66020,2022-11-01 00:00:00,,,5,100,1,27,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11135,66021,2022-11-01 00:00:00,,,5,100,1,28,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11136,66022,2022-11-01 00:00:00,,,5,100,1,29,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11137,66023,2022-11-01 00:00:00,,,5,100,1,30,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11138,66024,2022-11-01 00:00:00,,,5,100,1,31,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11139,66025,2022-11-01 00:00:00,,,5,100,1,32,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11140,66026,2022-11-01 00:00:00,,,5,100,1,33,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11141,66027,2022-11-01 00:00:00,,,5,100,1,34,0,218945,0,0,218945,0,0,0,0,0,218945,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11142,66030,2022-11-01 00:00:00,,,5,100,1,35,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11143,66031,2022-11-01 00:00:00,,,5,100,1,36,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11144,66032,2022-11-01 00:00:00,,,5,100,1,37,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11145,66033,2022-11-01 00:00:00,,,5,100,1,38,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11146,66034,2022-11-01 00:00:00,,,5,100,1,39,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11147,66035,2022-11-01 00:00:00,,,5,100,1,40,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11148,66036,2022-11-01 00:00:00,,,5,100,1,41,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11149,66037,2022-11-01 00:00:00,,,5,100,1,42,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11150,66038,2022-11-01 00:00:00,,,5,100,1,43,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11151,66042,2022-11-01 00:00:00,,,5,100,1,46,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11152,66039,2022-11-01 00:00:00,,,5,100,1,49,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11153,66040,2022-11-01 00:00:00,,,5,100,1,50,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2022-12-05 12:31:19,2022-12-06 12:10:19,2022-12-05 12:16:49,2022-12-05 12:19:47,150,150,2022-12-06 12:10:19
11154,67021,2022-12-01 00:00:00,,,6,42,1,9,0,17716,0,0,17716,0,0,0,0,0,17716,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11155,67022,2022-12-01 00:00:00,,,6,42,1,10,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11156,67024,2022-12-01 00:00:00,,,6,42,1,15,0,515930,0,0,515930,0,0,660086,0,660086,1176016,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11157,67025,2022-12-01 00:00:00,,,6,42,1,17,0,232200,0,0,232200,0,0,2311,0,2311,234511,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11158,67026,2022-12-01 00:00:00,,,6,42,1,18,0,771829,0,0,771829,0,0,617823,0,617823,1389652,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11159,67027,2022-12-01 00:00:00,,,6,42,1,19,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11160,67033,2022-12-01 00:00:00,,,6,42,1,20,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11161,67038,2022-12-01 00:00:00,,,6,42,1,24,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11162,67023,2022-12-01 00:00:00,,,6,42,1,25,0,0,0,56490,56490,0,0,0,0,0,56490,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11163,67028,2022-12-01 00:00:00,,,6,42,1,26,0,51235,0,0,51235,0,0,0,0,0,51235,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11164,67029,2022-12-01 00:00:00,,,6,42,1,27,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11165,67030,2022-12-01 00:00:00,,,6,42,1,28,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11166,67031,2022-12-01 00:00:00,,,6,42,1,30,0,0,0,109415,109415,0,0,0,0,0,109415,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11167,67032,2022-12-01 00:00:00,,,6,42,1,34,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11168,67034,2022-12-01 00:00:00,,,6,42,1,36,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11169,67035,2022-12-01 00:00:00,,,6,42,1,40,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11170,67036,2022-12-01 00:00:00,,,6,42,1,41,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11171,67037,2022-12-01 00:00:00,,,6,42,1,43,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11172,67039,2022-12-01 00:00:00,,,6,42,1,45,0,250,0,240,490,0,0,0,0,0,490,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11173,67040,2022-12-01 00:00:00,,,6,42,1,47,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11174,67041,2022-12-01 00:00:00,,,6,42,1,48,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-04 11:35:02,2023-01-04 12:53:26,2023-01-04 11:31:06,,243,,2023-01-04 12:53:26
11175,66760,2022-12-01 00:00:00,,,5,100,1,7,0,0,0,0,0,0,0,51406,0,51406,51406,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11176,66761,2022-12-01 00:00:00,,,5,100,1,8,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11177,66762,2022-12-01 00:00:00,,,5,100,1,9,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11178,66763,2022-12-01 00:00:00,,,5,100,1,10,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11179,66764,2022-12-01 00:00:00,,,5,100,1,11,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11180,66766,2022-12-01 00:00:00,,,5,100,1,14,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11181,66767,2022-12-01 00:00:00,,,5,100,1,15,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11182,66768,2022-12-01 00:00:00,,,5,100,1,16,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11183,66769,2022-12-01 00:00:00,,,5,100,1,17,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11184,66770,2022-12-01 00:00:00,,,5,100,1,18,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11185,66771,2022-12-01 00:00:00,,,5,100,1,19,0,473600,0,0,473600,0,0,0,0,0,473600,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11186,66781,2022-12-01 00:00:00,,,5,100,1,20,0,143,0,2650,2793,0,0,0,0,0,2793,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11187,66782,2022-12-01 00:00:00,,,5,100,1,21,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11188,66794,2022-12-01 00:00:00,,,5,100,1,22,0,17418,0,18216,35634,0,0,0,0,0,35634,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11189,66796,2022-12-01 00:00:00,,,5,100,1,23,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11190,66797,2022-12-01 00:00:00,,,5,100,1,24,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11191,66765,2022-12-01 00:00:00,,,5,100,1,25,0,420431,0,53804,474235,0,0,0,0,0,474235,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11192,66772,2022-12-01 00:00:00,,,5,100,1,26,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11193,66773,2022-12-01 00:00:00,,,5,100,1,27,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11194,66774,2022-12-01 00:00:00,,,5,100,1,28,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11195,66775,2022-12-01 00:00:00,,,5,100,1,29,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11196,66776,2022-12-01 00:00:00,,,5,100,1,30,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11197,66777,2022-12-01 00:00:00,,,5,100,1,31,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11198,66778,2022-12-01 00:00:00,,,5,100,1,32,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11199,66779,2022-12-01 00:00:00,,,5,100,1,33,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11200,66780,2022-12-01 00:00:00,,,5,100,1,34,0,35450,0,174835,210285,0,0,0,0,0,210285,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11201,66783,2022-12-01 00:00:00,,,5,100,1,35,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11202,66784,2022-12-01 00:00:00,,,5,100,1,36,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11203,66785,2022-12-01 00:00:00,,,5,100,1,37,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11204,66786,2022-12-01 00:00:00,,,5,100,1,38,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11205,66787,2022-12-01 00:00:00,,,5,100,1,39,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11206,66788,2022-12-01 00:00:00,,,5,100,1,40,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11207,66789,2022-12-01 00:00:00,,,5,100,1,41,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11208,66790,2022-12-01 00:00:00,,,5,100,1,42,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11209,66791,2022-12-01 00:00:00,,,5,100,1,43,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11210,66795,2022-12-01 00:00:00,,,5,100,1,46,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11211,66792,2022-12-01 00:00:00,,,5,100,1,49,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
11212,66793,2022-12-01 00:00:00,,,5,100,1,50,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2023-01-03 15:23:54,2023-01-06 11:32:22,2023-01-03 02:25:10,2023-01-03 02:26:29,150,150,2023-01-06 11:32:22
